Response,Horizon,Impulse,10%,16%,50%,84%,90%
Gov Exp,1,Gov Exp,0.028213463580697824,0.028783690859758043,0.03089055990759312,0.03334336511775907,0.03413935609962531
Gov Exp,2,Gov Exp,0.04397549886669161,0.045205571108076215,0.04943754185923513,0.05454610571536258,0.05624039638250617
Gov Exp,3,Gov Exp,0.05182573460255855,0.053581230588694496,0.060504433259923565,0.06900496021045995,0.07158410310458317
Gov Exp,4,Gov Exp,0.05455643266199747,0.05682904835516807,0.06608682878306141,0.07809132689032344,0.08178494610899499
Gov Exp,5,Gov Exp,0.053423237382674085,0.05611998356686647,0.06769876260835223,0.08270167671889803,0.08793688847997207
Gov Exp,6,Gov Exp,0.04918942786339089,0.052520479261654304,0.06608483832402962,0.0843768726125715,0.09080445588080537
Gov Exp,7,Gov Exp,0.04263267250600338,0.04662953129991273,0.06230800323120926,0.0829141815311941,0.09025671271447314
Gov Exp,8,Gov Exp,0.03469819292294336,0.03931260811547741,0.05627309090462936,0.07890520357358344,0.08778628877113911
Gov Exp,9,Gov Exp,0.02569588253669869,0.030930208033237178,0.04911412587977418,0.07392912904051291,0.08338708733563266
Gov Exp,10,Gov Exp,0.01648719661538153,0.021658379283100368,0.04074456480166859,0.0678341978682429,0.077688500676026
Gov Exp,11,Gov Exp,0.007055254097088155,0.012515615137385198,0.032195561204467496,0.06121316575029982,0.07176425552672194
Gov Exp,12,Gov Exp,-0.0018346414260441628,0.003892776317869002,0.02430150478871184,0.053918516773223464,0.06566102178760766
Gov Exp,13,Gov Exp,-0.010144919069432438,-0.0038957863478153005,0.01683560030604496,0.04636209079602209,0.0591630164283384
Gov Exp,14,Gov Exp,-0.017235483889265647,-0.010586431863232368,0.010021177255342514,0.04002239020391486,0.0528695756225882
Gov Exp,15,Gov Exp,-0.02365191086608094,-0.016179065186374065,0.004405482418473099,0.033701822117761064,0.04765973736216588
Gov Exp,16,Gov Exp,-0.02870994938081341,-0.020747814066882628,-4.0030898827659255e-5,0.02899325268397397,0.043215317200727646
Gov Exp,17,Gov Exp,-0.03256147182879372,-0.0241876824553905,-0.003046343854131762,0.024310259084424912,0.03883174266666328
Gov Exp,18,Gov Exp,-0.035446413879926295,-0.02681988927490902,-0.004615760809202648,0.02159857066281187,0.03527736947619473
Gov Exp,19,Gov Exp,-0.03793888685111865,-0.02866103165355129,-0.005315075728142323,0.02006454042003149,0.03389375181103663
Gov Exp,20,Gov Exp,-0.03937693740108734,-0.028801713357134155,-0.005340551708872645,0.018866282092758795,0.032345301972467225
Imports,1,Gov Exp,0.005256729231168746,0.006314116892189343,0.010364259039758458,0.01462181136092263,0.015752373022652328
Imports,2,Gov Exp,0.014734607098288045,0.016834646648520794,0.024175742592547032,0.03147554059805095,0.033531226937277434
Imports,3,Gov Exp,0.02359720722390449,0.02671915370297605,0.037723541646391454,0.04805737037154123,0.05158134593885283
Imports,4,Gov Exp,0.030895169409075638,0.034872714320946054,0.04919018656898523,0.0631303719923576,0.0673618145728108
Imports,5,Gov Exp,0.03587872176933137,0.04068275790352491,0.05772045231562986,0.07480402627176459,0.07983531666046532
Imports,6,Gov Exp,0.03825911183018518,0.04337789740444179,0.06272731676342255,0.08309151887119733,0.08932003828976676
Imports,7,Gov Exp,0.037383175539912196,0.04378636891158653,0.06469207423528167,0.08845408193090025,0.09587881339745467
Imports,8,Gov Exp,0.03437506876806682,0.0403766784650396,0.0632559885575843,0.09044611678015264,0.09932677131094221
Imports,9,Gov Exp,0.0283806021761699,0.03544227208947894,0.05949667123334118,0.08926172033708862,0.09959430430937688
Imports,10,Gov Exp,0.020778342615047175,0.028282057087388558,0.05390444458350424,0.08488546997862405,0.0963750119067399
Imports,11,Gov Exp,0.01156047167329673,0.01969343814085629,0.04690199533161131,0.07974409462633933,0.09151883103097128
